C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/15,15:30:02,0000000423135269,DEMAND,0000000423135268
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/15 15:00:00",NSW1,731.996,0.6,SATELLITE,"2024/06/15 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 15:00:00",QLD1,1675.999,0.6,SATELLITE,"2024/06/15 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 15:00:00",QLDC,164.125,0.6,SATELLITE,"2024/06/15 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 15:00:00",QLDN,364.229,0.6,SATELLITE,"2024/06/15 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 15:00:00",QLDS,1147.645,0.6,SATELLITE,"2024/06/15 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 15:00:00",SA1,304.24,0.6,SATELLITE,"2024/06/15 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 15:00:00",TAS1,39.044,0.6,SATELLITE,"2024/06/15 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 15:00:00",TASN,26.591,0.6,SATELLITE,"2024/06/15 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 15:00:00",TASS,12.453,0.6,SATELLITE,"2024/06/15 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 15:00:00",VIC1,773.596,0.6,SATELLITE,"2024/06/15 15:20:22"
C,"END OF REPORT",13
