C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/10,12:30:02,0000000422544486,DEMAND,0000000422544485
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:00:00",NSW1,2326.244,0.6,SATELLITE,"2024/06/10 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:00:00",QLD1,2957.471,0.6,SATELLITE,"2024/06/10 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:00:00",QLDC,289.843,0.6,SATELLITE,"2024/06/10 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:00:00",QLDN,539.046,0.6,SATELLITE,"2024/06/10 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:00:00",QLDS,2128.582,0.6,SATELLITE,"2024/06/10 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:00:00",SA1,620.376,0.6,SATELLITE,"2024/06/10 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:00:00",TAS1,84.71,0.6,SATELLITE,"2024/06/10 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:00:00",TASN,43.92,0.6,SATELLITE,"2024/06/10 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:00:00",TASS,40.791,0.6,SATELLITE,"2024/06/10 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/10 12:00:00",VIC1,1509.152,0.6,SATELLITE,"2024/06/10 12:20:24"
C,"END OF REPORT",13
