C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/31,15:00:02,0000000421469397,DEMAND,0000000421469396
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/31 14:30:00",NSW1,801.466,0.6,SATELLITE,"2024/05/31 14:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/31 14:30:00",QLD1,1346.706,0.6,SATELLITE,"2024/05/31 14:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/31 14:30:00",QLDC,127.125,0.6,SATELLITE,"2024/05/31 14:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/31 14:30:00",QLDN,329.434,0.6,SATELLITE,"2024/05/31 14:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/31 14:30:00",QLDS,890.147,0.6,SATELLITE,"2024/05/31 14:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/31 14:30:00",SA1,196.226,0.6,SATELLITE,"2024/05/31 14:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/31 14:30:00",TAS1,46.192,0.6,SATELLITE,"2024/05/31 14:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/31 14:30:00",TASN,24.126,0.6,SATELLITE,"2024/05/31 14:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/31 14:30:00",TASS,22.066,0.6,SATELLITE,"2024/05/31 14:50:24"
D,ROOFTOP,ACTUAL,2,"2024/05/31 14:30:00",VIC1,878.739,0.6,SATELLITE,"2024/05/31 14:50:24"
C,"END OF REPORT",13
