C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/28,07:00:02,0000000421094104,DEMAND,0000000421094103
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/28 06:30:00",NSW1,0.716,0.6,SATELLITE,"2024/05/28 06:50:27"
D,ROOFTOP,ACTUAL,2,"2024/05/28 06:30:00",QLD1,11.864,0.6,SATELLITE,"2024/05/28 06:50:27"
D,ROOFTOP,ACTUAL,2,"2024/05/28 06:30:00",QLDC,1.587,0.6,SATELLITE,"2024/05/28 06:50:27"
D,ROOFTOP,ACTUAL,2,"2024/05/28 06:30:00",QLDN,0.03,0.6,SATELLITE,"2024/05/28 06:50:27"
D,ROOFTOP,ACTUAL,2,"2024/05/28 06:30:00",QLDS,10.247,0.6,SATELLITE,"2024/05/28 06:50:27"
D,ROOFTOP,ACTUAL,2,"2024/05/28 06:30:00",SA1,0,0.6,SATELLITE,"2024/05/28 06:50:27"
D,ROOFTOP,ACTUAL,2,"2024/05/28 06:30:00",TAS1,0,0.6,SATELLITE,"2024/05/28 06:50:27"
D,ROOFTOP,ACTUAL,2,"2024/05/28 06:30:00",TASN,0,0.6,SATELLITE,"2024/05/28 06:50:27"
D,ROOFTOP,ACTUAL,2,"2024/05/28 06:30:00",TASS,0,0.6,SATELLITE,"2024/05/28 06:50:27"
D,ROOFTOP,ACTUAL,2,"2024/05/28 06:30:00",VIC1,0,0.6,SATELLITE,"2024/05/28 06:50:28"
C,"END OF REPORT",13
