C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/26,15:30:02,0000000420914138,DEMAND,0000000420914137
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/26 15:00:00",NSW1,1530.201,0.6,SATELLITE,"2024/05/26 15:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 15:00:00",QLD1,1468.411,0.6,SATELLITE,"2024/05/26 15:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 15:00:00",QLDC,152.657,0.6,SATELLITE,"2024/05/26 15:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/26 15:00:00",QLDN,319.133,0.6,SATELLITE,"2024/05/26 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 15:00:00",QLDS,996.622,0.6,SATELLITE,"2024/05/26 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 15:00:00",SA1,756.9,0.6,SATELLITE,"2024/05/26 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 15:00:00",TAS1,48.518,0.6,SATELLITE,"2024/05/26 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 15:00:00",TASN,25.677,0.6,SATELLITE,"2024/05/26 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 15:00:00",TASS,22.841,0.6,SATELLITE,"2024/05/26 15:20:26"
D,ROOFTOP,ACTUAL,2,"2024/05/26 15:00:00",VIC1,1081.652,0.6,SATELLITE,"2024/05/26 15:20:26"
C,"END OF REPORT",13
