C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/25,17:00:02,0000000420815169,DEMAND,0000000420815168
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:30:00",NSW1,273.513,0.6,SATELLITE,"2024/05/25 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:30:00",QLD1,388.845,0.6,SATELLITE,"2024/05/25 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:30:00",QLDC,41.422,0.6,SATELLITE,"2024/05/25 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:30:00",QLDN,139.358,0.6,SATELLITE,"2024/05/25 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:30:00",QLDS,208.064,0.6,SATELLITE,"2024/05/25 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:30:00",SA1,332.304,0.6,SATELLITE,"2024/05/25 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:30:00",TAS1,8.594,0.6,SATELLITE,"2024/05/25 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:30:00",TASN,5.524,0.6,SATELLITE,"2024/05/25 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:30:00",TASS,3.071,0.6,SATELLITE,"2024/05/25 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/05/25 16:30:00",VIC1,290.527,0.6,SATELLITE,"2024/05/25 16:50:23"
C,"END OF REPORT",13
