C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/11,17:00:02,0000000422676917,DEMAND,0000000422676916
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:30:00",NSW1,174.078,0.6,SATELLITE,"2024/06/11 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:30:00",QLD1,445.451,0.6,SATELLITE,"2024/06/11 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:30:00",QLDC,44.22,0.6,SATELLITE,"2024/06/11 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:30:00",QLDN,153.089,0.6,SATELLITE,"2024/06/11 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:30:00",QLDS,248.141,0.6,SATELLITE,"2024/06/11 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:30:00",SA1,261.706,0.6,SATELLITE,"2024/06/11 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:30:00",TAS1,4.568,0.6,SATELLITE,"2024/06/11 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:30:00",TASN,2.69,0.6,SATELLITE,"2024/06/11 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:30:00",TASS,1.877,0.6,SATELLITE,"2024/06/11 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/11 16:30:00",VIC1,186.668,0.6,SATELLITE,"2024/06/11 16:50:23"
C,"END OF REPORT",13
