C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/02,14:30:02,0000000421681290,DEMAND,0000000421681289
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/02 14:00:00",NSW1,1350.413,0.6,SATELLITE,"2024/06/02 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 14:00:00",QLD1,2366.783,0.6,SATELLITE,"2024/06/02 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 14:00:00",QLDC,236.464,0.6,SATELLITE,"2024/06/02 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 14:00:00",QLDN,460.037,0.6,SATELLITE,"2024/06/02 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 14:00:00",QLDS,1670.282,0.6,SATELLITE,"2024/06/02 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 14:00:00",SA1,898.519,0.6,SATELLITE,"2024/06/02 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 14:00:00",TAS1,66.026,0.6,SATELLITE,"2024/06/02 14:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/02 14:00:00",TASN,39.787,0.6,SATELLITE,"2024/06/02 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/02 14:00:00",TASS,26.239,0.6,SATELLITE,"2024/06/02 14:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/02 14:00:00",VIC1,887.375,0.6,SATELLITE,"2024/06/02 14:20:23"
C,"END OF REPORT",13
