C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/30,08:00:02,0000000421321119,DEMAND,0000000421321118
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/30 07:30:00",NSW1,278.385,0.6,SATELLITE,"2024/05/30 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 07:30:00",QLD1,469.317,0.6,SATELLITE,"2024/05/30 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 07:30:00",QLDC,48.757,0.6,SATELLITE,"2024/05/30 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 07:30:00",QLDN,59.056,0.6,SATELLITE,"2024/05/30 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 07:30:00",QLDS,361.504,0.6,SATELLITE,"2024/05/30 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 07:30:00",SA1,0.001,0.6,SATELLITE,"2024/05/30 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 07:30:00",TAS1,0.232,0.6,SATELLITE,"2024/05/30 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 07:30:00",TASN,0.193,0.6,SATELLITE,"2024/05/30 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 07:30:00",TASS,0.039,0.6,SATELLITE,"2024/05/30 07:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 07:30:00",VIC1,4.081,0.6,SATELLITE,"2024/05/30 07:50:22"
C,"END OF REPORT",13
