C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/04,16:00:02,0000000421904054,DEMAND,0000000421904053
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/04 15:30:00",NSW1,760.803,0.6,SATELLITE,"2024/06/04 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 15:30:00",QLD1,1230.907,0.6,SATELLITE,"2024/06/04 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 15:30:00",QLDC,127.643,0.6,SATELLITE,"2024/06/04 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 15:30:00",QLDN,263.623,0.6,SATELLITE,"2024/06/04 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 15:30:00",QLDS,839.64,0.6,SATELLITE,"2024/06/04 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 15:30:00",SA1,395.194,0.6,SATELLITE,"2024/06/04 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 15:30:00",TAS1,30.062,0.6,SATELLITE,"2024/06/04 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 15:30:00",TASN,16.603,0.6,SATELLITE,"2024/06/04 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 15:30:00",TASS,13.459,0.6,SATELLITE,"2024/06/04 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/04 15:30:00",VIC1,272.433,0.6,SATELLITE,"2024/06/04 15:50:23"
C,"END OF REPORT",13
