C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/23,11:30:02,0000000420565897,DEMAND,0000000420565896
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:00:00",NSW1,2771.579,0.6,SATELLITE,"2024/05/23 11:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:00:00",QLD1,2806.853,0.6,SATELLITE,"2024/05/23 11:20:24"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:00:00",QLDC,293.537,0.6,SATELLITE,"2024/05/23 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:00:00",QLDN,307.244,0.6,SATELLITE,"2024/05/23 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:00:00",QLDS,2206.073,0.6,SATELLITE,"2024/05/23 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:00:00",SA1,539.263,0.6,SATELLITE,"2024/05/23 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:00:00",TAS1,59.617,0.6,SATELLITE,"2024/05/23 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:00:00",TASN,44.208,0.6,SATELLITE,"2024/05/23 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:00:00",TASS,15.409,0.6,SATELLITE,"2024/05/23 11:20:25"
D,ROOFTOP,ACTUAL,2,"2024/05/23 11:00:00",VIC1,1265.295,0.6,SATELLITE,"2024/05/23 11:20:25"
C,"END OF REPORT",13
