C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/08,16:00:02,0000000422348391,DEMAND,0000000422348390
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:30:00",NSW1,834.281,0.6,SATELLITE,"2024/06/08 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:30:00",QLD1,1189.961,0.6,SATELLITE,"2024/06/08 15:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:30:00",QLDC,126.271,0.6,SATELLITE,"2024/06/08 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:30:00",QLDN,300.522,0.6,SATELLITE,"2024/06/08 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:30:00",QLDS,763.168,0.6,SATELLITE,"2024/06/08 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:30:00",SA1,209.667,0.6,SATELLITE,"2024/06/08 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:30:00",TAS1,32.713,0.6,SATELLITE,"2024/06/08 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:30:00",TASN,18.12,0.6,SATELLITE,"2024/06/08 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:30:00",TASS,14.592,0.6,SATELLITE,"2024/06/08 15:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/08 15:30:00",VIC1,385.434,0.6,SATELLITE,"2024/06/08 15:50:24"
C,"END OF REPORT",13
