C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/11,08:00:02,0000000422631275,DEMAND,0000000422631274
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/11 07:30:00",NSW1,125.856,0.6,SATELLITE,"2024/06/11 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/11 07:30:00",QLD1,451.075,0.6,SATELLITE,"2024/06/11 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/11 07:30:00",QLDC,46.331,0.6,SATELLITE,"2024/06/11 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/11 07:30:00",QLDN,60.864,0.6,SATELLITE,"2024/06/11 07:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/11 07:30:00",QLDS,343.88,0.6,SATELLITE,"2024/06/11 07:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/11 07:30:00",SA1,0,0.6,SATELLITE,"2024/06/11 07:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/11 07:30:00",TAS1,0.044,0.6,SATELLITE,"2024/06/11 07:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/11 07:30:00",TASN,0.044,0.6,SATELLITE,"2024/06/11 07:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/11 07:30:00",TASS,0,0.6,SATELLITE,"2024/06/11 07:50:27"
D,ROOFTOP,ACTUAL,2,"2024/06/11 07:30:00",VIC1,4.205,0.6,SATELLITE,"2024/06/11 07:50:27"
C,"END OF REPORT",13
