C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/30,10:30:02,0000000421332876,DEMAND,0000000421332875
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/30 10:00:00",NSW1,2099.591,0.6,SATELLITE,"2024/05/30 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 10:00:00",QLD1,1724.728,0.6,SATELLITE,"2024/05/30 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 10:00:00",QLDC,226.372,0.6,SATELLITE,"2024/05/30 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 10:00:00",QLDN,278.116,0.6,SATELLITE,"2024/05/30 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 10:00:00",QLDS,1220.24,0.6,SATELLITE,"2024/05/30 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 10:00:00",SA1,105.405,0.6,SATELLITE,"2024/05/30 10:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 10:00:00",TAS1,35.386,0.6,SATELLITE,"2024/05/30 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 10:00:00",TASN,22.912,0.6,SATELLITE,"2024/05/30 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 10:00:00",TASS,12.473,0.6,SATELLITE,"2024/05/30 10:20:23"
D,ROOFTOP,ACTUAL,2,"2024/05/30 10:00:00",VIC1,656.434,0.6,SATELLITE,"2024/05/30 10:20:23"
C,"END OF REPORT",13
