C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/10,10:00:02,0000000422532755,DEMAND,0000000422532754
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:30:00",NSW1,1594.892,0.6,SATELLITE,"2024/06/10 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:30:00",QLD1,2005.61,0.6,SATELLITE,"2024/06/10 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:30:00",QLDC,203.248,0.6,SATELLITE,"2024/06/10 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:30:00",QLDN,349.07,0.6,SATELLITE,"2024/06/10 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:30:00",QLDS,1453.291,0.6,SATELLITE,"2024/06/10 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:30:00",SA1,218.21,0.6,SATELLITE,"2024/06/10 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:30:00",TAS1,45.489,0.6,SATELLITE,"2024/06/10 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:30:00",TASN,25.347,0.6,SATELLITE,"2024/06/10 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:30:00",TASS,20.143,0.6,SATELLITE,"2024/06/10 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/10 09:30:00",VIC1,737.65,0.6,SATELLITE,"2024/06/10 09:50:22"
C,"END OF REPORT",13
