C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/03,12:30:02,0000000421778847,DEMAND,0000000421778846
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/03 12:00:00",NSW1,2335.815,0.6,SATELLITE,"2024/06/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 12:00:00",QLD1,3041.41,0.6,SATELLITE,"2024/06/03 12:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/03 12:00:00",QLDC,295.874,0.6,SATELLITE,"2024/06/03 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 12:00:00",QLDN,549.942,0.6,SATELLITE,"2024/06/03 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 12:00:00",QLDS,2195.594,0.6,SATELLITE,"2024/06/03 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 12:00:00",SA1,526.429,0.6,SATELLITE,"2024/06/03 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 12:00:00",TAS1,49.89,0.6,SATELLITE,"2024/06/03 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 12:00:00",TASN,37.301,0.6,SATELLITE,"2024/06/03 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 12:00:00",TASS,12.589,0.6,SATELLITE,"2024/06/03 12:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 12:00:00",VIC1,954.182,0.6,SATELLITE,"2024/06/03 12:20:24"
C,"END OF REPORT",13
