C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/04,18:00:02,0000000421914425,DEMAND,0000000421914424
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:30:00",NSW1,0.076,0.6,SATELLITE,"2024/06/04 17:50:20"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:30:00",QLD1,19.047,0.6,SATELLITE,"2024/06/04 17:50:20"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:30:00",QLDC,0.23,0.6,SATELLITE,"2024/06/04 17:50:20"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:30:00",QLDN,18.745,0.6,SATELLITE,"2024/06/04 17:50:20"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:30:00",QLDS,0.072,0.6,SATELLITE,"2024/06/04 17:50:20"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:30:00",SA1,33.904,0.6,SATELLITE,"2024/06/04 17:50:20"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:30:00",TAS1,0,0.6,SATELLITE,"2024/06/04 17:50:20"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:30:00",TASN,0,0.6,SATELLITE,"2024/06/04 17:50:20"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:30:00",TASS,0,0.6,SATELLITE,"2024/06/04 17:50:20"
D,ROOFTOP,ACTUAL,2,"2024/06/04 17:30:00",VIC1,0.702,0.6,SATELLITE,"2024/06/04 17:50:20"
C,"END OF REPORT",13
