C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/19,16:00:02,0000000423577832,DEMAND,0000000423577831
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/19 15:30:00",NSW1,1087.297,0.6,SATELLITE,"2024/06/19 15:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/19 15:30:00",QLD1,1277.733,0.6,SATELLITE,"2024/06/19 15:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/19 15:30:00",QLDC,126.33,0.6,SATELLITE,"2024/06/19 15:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/19 15:30:00",QLDN,299.125,0.6,SATELLITE,"2024/06/19 15:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/19 15:30:00",QLDS,852.277,0.6,SATELLITE,"2024/06/19 15:50:29"
D,ROOFTOP,ACTUAL,2,"2024/06/19 15:30:00",SA1,367.127,0.6,SATELLITE,"2024/06/19 15:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/19 15:30:00",TAS1,28.067,0.6,SATELLITE,"2024/06/19 15:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/19 15:30:00",TASN,18.722,0.6,SATELLITE,"2024/06/19 15:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/19 15:30:00",TASS,9.344,0.6,SATELLITE,"2024/06/19 15:50:30"
D,ROOFTOP,ACTUAL,2,"2024/06/19 15:30:00",VIC1,696.058,0.6,SATELLITE,"2024/06/19 15:50:30"
C,"END OF REPORT",13
