C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/03,08:00:02,0000000421756298,DEMAND,0000000421756297
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/03 07:30:00",NSW1,200.754,0.6,SATELLITE,"2024/06/03 07:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 07:30:00",QLD1,498.148,0.6,SATELLITE,"2024/06/03 07:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 07:30:00",QLDC,51.417,0.6,SATELLITE,"2024/06/03 07:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 07:30:00",QLDN,66.771,0.6,SATELLITE,"2024/06/03 07:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/03 07:30:00",QLDS,379.959,0.6,SATELLITE,"2024/06/03 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/03 07:30:00",SA1,0,0.6,SATELLITE,"2024/06/03 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/03 07:30:00",TAS1,0.282,0.6,SATELLITE,"2024/06/03 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/03 07:30:00",TASN,0.214,0.6,SATELLITE,"2024/06/03 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/03 07:30:00",TASS,0.067,0.6,SATELLITE,"2024/06/03 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/03 07:30:00",VIC1,12.297,0.6,SATELLITE,"2024/06/03 07:50:25"
C,"END OF REPORT",13
