C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/30,12:00:02,0000000421340598,DEMAND,0000000421340597
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/30 11:30:00",NSW1,2605.052,0.6,SATELLITE,"2024/05/30 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 11:30:00",QLD1,1892.667,0.6,SATELLITE,"2024/05/30 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 11:30:00",QLDC,225.127,0.6,SATELLITE,"2024/05/30 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 11:30:00",QLDN,329.979,0.6,SATELLITE,"2024/05/30 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 11:30:00",QLDS,1337.561,0.6,SATELLITE,"2024/05/30 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 11:30:00",SA1,180.864,0.6,SATELLITE,"2024/05/30 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 11:30:00",TAS1,43.33,0.6,SATELLITE,"2024/05/30 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 11:30:00",TASN,25.462,0.6,SATELLITE,"2024/05/30 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 11:30:00",TASS,17.868,0.6,SATELLITE,"2024/05/30 11:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/30 11:30:00",VIC1,589.885,0.6,SATELLITE,"2024/05/30 11:50:22"
C,"END OF REPORT",13
