C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/08,13:00:02,0000000422334939,DEMAND,0000000422334938
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:30:00",NSW1,2118.898,0.6,SATELLITE,"2024/06/08 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:30:00",QLD1,2907.047,0.6,SATELLITE,"2024/06/08 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:30:00",QLDC,287.523,0.6,SATELLITE,"2024/06/08 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:30:00",QLDN,544.958,0.6,SATELLITE,"2024/06/08 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:30:00",QLDS,2074.566,0.6,SATELLITE,"2024/06/08 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:30:00",SA1,508.413,0.6,SATELLITE,"2024/06/08 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:30:00",TAS1,89.578,0.6,SATELLITE,"2024/06/08 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:30:00",TASN,48.29,0.6,SATELLITE,"2024/06/08 12:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:30:00",TASS,41.288,0.6,SATELLITE,"2024/06/08 12:50:24"
D,ROOFTOP,ACTUAL,2,"2024/06/08 12:30:00",VIC1,769.023,0.6,SATELLITE,"2024/06/08 12:50:24"
C,"END OF REPORT",13
