C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/11,17:30:02,0000000422679332,DEMAND,0000000422679331
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/11 17:00:00",NSW1,26.565,0.6,SATELLITE,"2024/06/11 17:20:23"
D,ROOFTOP,ACTUAL,2,"2024/06/11 17:00:00",QLD1,141.372,0.6,SATELLITE,"2024/06/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 17:00:00",QLDC,12.726,0.6,SATELLITE,"2024/06/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 17:00:00",QLDN,81.592,0.6,SATELLITE,"2024/06/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 17:00:00",QLDS,47.054,0.6,SATELLITE,"2024/06/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 17:00:00",SA1,139.568,0.6,SATELLITE,"2024/06/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 17:00:00",TAS1,0.176,0.6,SATELLITE,"2024/06/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 17:00:00",TASN,0.176,0.6,SATELLITE,"2024/06/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 17:00:00",TASS,0,0.6,SATELLITE,"2024/06/11 17:20:24"
D,ROOFTOP,ACTUAL,2,"2024/06/11 17:00:00",VIC1,55.802,0.6,SATELLITE,"2024/06/11 17:20:24"
C,"END OF REPORT",13
