C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/13,08:00:02,0000000422872151,DEMAND,0000000422872150
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/13 07:30:00",NSW1,177.018,0.6,SATELLITE,"2024/06/13 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/13 07:30:00",QLD1,438.529,0.6,SATELLITE,"2024/06/13 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/13 07:30:00",QLDC,45.117,0.6,SATELLITE,"2024/06/13 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/13 07:30:00",QLDN,60.08,0.6,SATELLITE,"2024/06/13 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/13 07:30:00",QLDS,333.333,0.6,SATELLITE,"2024/06/13 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/13 07:30:00",SA1,0,0.6,SATELLITE,"2024/06/13 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/13 07:30:00",TAS1,0.005,0.6,SATELLITE,"2024/06/13 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/13 07:30:00",TASN,0.005,0.6,SATELLITE,"2024/06/13 07:50:25"
D,ROOFTOP,ACTUAL,2,"2024/06/13 07:30:00",TASS,0,0.6,SATELLITE,"2024/06/13 07:50:26"
D,ROOFTOP,ACTUAL,2,"2024/06/13 07:30:00",VIC1,2.778,0.6,SATELLITE,"2024/06/13 07:50:26"
C,"END OF REPORT",13
