C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/15,17:00:02,0000000423141944,DEMAND,0000000423141943
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/15 16:30:00",NSW1,195.367,0.6,SATELLITE,"2024/06/15 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 16:30:00",QLD1,442.55,0.6,SATELLITE,"2024/06/15 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 16:30:00",QLDC,44.627,0.6,SATELLITE,"2024/06/15 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 16:30:00",QLDN,153.018,0.6,SATELLITE,"2024/06/15 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 16:30:00",QLDS,244.906,0.6,SATELLITE,"2024/06/15 16:50:22"
D,ROOFTOP,ACTUAL,2,"2024/06/15 16:30:00",SA1,183.211,0.6,SATELLITE,"2024/06/15 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 16:30:00",TAS1,6.13,0.6,SATELLITE,"2024/06/15 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 16:30:00",TASN,4.092,0.6,SATELLITE,"2024/06/15 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 16:30:00",TASS,2.038,0.6,SATELLITE,"2024/06/15 16:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/15 16:30:00",VIC1,225.458,0.6,SATELLITE,"2024/06/15 16:50:23"
C,"END OF REPORT",13
