C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/06,09:30:02,0000000422093112,DEMAND,0000000422093111
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/06 09:00:00",NSW1,859.115,0.6,SATELLITE,"2024/06/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 09:00:00",QLD1,1692.556,0.6,SATELLITE,"2024/06/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 09:00:00",QLDC,170.874,0.6,SATELLITE,"2024/06/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 09:00:00",QLDN,267.133,0.6,SATELLITE,"2024/06/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 09:00:00",QLDS,1254.55,0.6,SATELLITE,"2024/06/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 09:00:00",SA1,197.134,0.6,SATELLITE,"2024/06/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 09:00:00",TAS1,29.845,0.6,SATELLITE,"2024/06/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 09:00:00",TASN,17.048,0.6,SATELLITE,"2024/06/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 09:00:00",TASS,12.797,0.6,SATELLITE,"2024/06/06 09:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/06 09:00:00",VIC1,490.942,0.6,SATELLITE,"2024/06/06 09:20:22"
C,"END OF REPORT",13
