C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/05,07:30:02,0000000421974478,DEMAND,0000000421974477
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/05 07:00:00",NSW1,27.572,0.6,SATELLITE,"2024/06/05 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 07:00:00",QLD1,75.782,0.6,SATELLITE,"2024/06/05 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 07:00:00",QLDC,14.434,0.6,SATELLITE,"2024/06/05 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 07:00:00",QLDN,10.015,0.6,SATELLITE,"2024/06/05 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 07:00:00",QLDS,51.333,0.6,SATELLITE,"2024/06/05 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 07:00:00",SA1,0,0.6,SATELLITE,"2024/06/05 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 07:00:00",TAS1,0,0.6,SATELLITE,"2024/06/05 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 07:00:00",TASN,0,0.6,SATELLITE,"2024/06/05 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 07:00:00",TASS,0,0.6,SATELLITE,"2024/06/05 07:20:22"
D,ROOFTOP,ACTUAL,2,"2024/06/05 07:00:00",VIC1,0,0.6,SATELLITE,"2024/06/05 07:20:22"
C,"END OF REPORT",13
