C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/15,13:00:02,0000000423124346,DEMAND,0000000423124345
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/15 12:30:00",NSW1,1383.433,0.6,SATELLITE,"2024/06/15 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 12:30:00",QLD1,2912.39,0.6,SATELLITE,"2024/06/15 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 12:30:00",QLDC,282.318,0.6,SATELLITE,"2024/06/15 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 12:30:00",QLDN,536.754,0.6,SATELLITE,"2024/06/15 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 12:30:00",QLDS,2093.317,0.6,SATELLITE,"2024/06/15 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 12:30:00",SA1,570.917,0.6,SATELLITE,"2024/06/15 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 12:30:00",TAS1,71.256,0.6,SATELLITE,"2024/06/15 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 12:30:00",TASN,48.266,0.6,SATELLITE,"2024/06/15 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 12:30:00",TASS,22.99,0.6,SATELLITE,"2024/06/15 12:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/15 12:30:00",VIC1,1261.282,0.6,SATELLITE,"2024/06/15 12:50:22"
C,"END OF REPORT",13
