C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/06,11:00:02,0000000422100024,DEMAND,0000000422100023
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/06 10:30:00",NSW1,1231.103,0.6,SATELLITE,"2024/06/06 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 10:30:00",QLD1,2539.835,0.6,SATELLITE,"2024/06/06 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 10:30:00",QLDC,260.91,0.6,SATELLITE,"2024/06/06 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 10:30:00",QLDN,397.91,0.6,SATELLITE,"2024/06/06 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 10:30:00",QLDS,1881.015,0.6,SATELLITE,"2024/06/06 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 10:30:00",SA1,482.55,0.6,SATELLITE,"2024/06/06 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 10:30:00",TAS1,70.396,0.6,SATELLITE,"2024/06/06 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 10:30:00",TASN,39.881,0.6,SATELLITE,"2024/06/06 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 10:30:00",TASS,30.515,0.6,SATELLITE,"2024/06/06 10:50:21"
D,ROOFTOP,ACTUAL,2,"2024/06/06 10:30:00",VIC1,871.058,0.6,SATELLITE,"2024/06/06 10:50:21"
C,"END OF REPORT",13
