C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/29,10:00:02,0000000421219718,DEMAND,0000000421219717
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/29 09:30:00",NSW1,1894.528,0.6,SATELLITE,"2024/05/29 09:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 09:30:00",QLD1,2002.952,0.6,SATELLITE,"2024/05/29 09:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 09:30:00",QLDC,202.576,0.6,SATELLITE,"2024/05/29 09:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 09:30:00",QLDN,244.59,0.6,SATELLITE,"2024/05/29 09:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 09:30:00",QLDS,1555.786,0.6,SATELLITE,"2024/05/29 09:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 09:30:00",SA1,412.833,0.6,SATELLITE,"2024/05/29 09:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 09:30:00",TAS1,37.436,0.6,SATELLITE,"2024/05/29 09:50:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 09:30:00",TASN,22.922,0.6,SATELLITE,"2024/05/29 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/29 09:30:00",TASS,14.514,0.6,SATELLITE,"2024/05/29 09:50:22"
D,ROOFTOP,ACTUAL,2,"2024/05/29 09:30:00",VIC1,914.608,0.6,SATELLITE,"2024/05/29 09:50:22"
C,"END OF REPORT",13
