C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/06/01,11:00:02,0000000421560080,DEMAND,0000000421560079
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/06/01 10:30:00",NSW1,667.79,0.6,SATELLITE,"2024/06/01 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 10:30:00",QLD1,1141.879,0.6,SATELLITE,"2024/06/01 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 10:30:00",QLDC,79.057,0.6,SATELLITE,"2024/06/01 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 10:30:00",QLDN,359.088,0.6,SATELLITE,"2024/06/01 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 10:30:00",QLDS,703.734,0.6,SATELLITE,"2024/06/01 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 10:30:00",SA1,697.439,0.6,SATELLITE,"2024/06/01 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 10:30:00",TAS1,71.927,0.6,SATELLITE,"2024/06/01 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 10:30:00",TASN,41.238,0.6,SATELLITE,"2024/06/01 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 10:30:00",TASS,30.69,0.6,SATELLITE,"2024/06/01 10:50:23"
D,ROOFTOP,ACTUAL,2,"2024/06/01 10:30:00",VIC1,1035.459,0.6,SATELLITE,"2024/06/01 10:50:23"
C,"END OF REPORT",13
