C,NEMP.WORLD,ROOFTOP_PV_ACTUAL_SATELLITE,AEMO,PUBLIC,2024/05/29,15:30:02,0000000421249088,DEMAND,0000000421249087
I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:00:00",NSW1,1533.055,0.6,SATELLITE,"2024/05/29 15:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:00:00",QLD1,1269.379,0.6,SATELLITE,"2024/05/29 15:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:00:00",QLDC,151.551,0.6,SATELLITE,"2024/05/29 15:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:00:00",QLDN,224.545,0.6,SATELLITE,"2024/05/29 15:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:00:00",QLDS,893.283,0.6,SATELLITE,"2024/05/29 15:20:21"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:00:00",SA1,479.449,0.6,SATELLITE,"2024/05/29 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:00:00",TAS1,38.503,0.6,SATELLITE,"2024/05/29 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:00:00",TASN,24.178,0.6,SATELLITE,"2024/05/29 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:00:00",TASS,14.325,0.6,SATELLITE,"2024/05/29 15:20:22"
D,ROOFTOP,ACTUAL,2,"2024/05/29 15:00:00",VIC1,1054.504,0.6,SATELLITE,"2024/05/29 15:20:22"
C,"END OF REPORT",13
